Record Id,Category
LEX-FAOC201409,supply_side
LEX-FAOC201410,supply_side
LEX-FAOC201411,supply_side
LEX-FAOC201412,supply_side
LEX-FAOC201414,supply_side
LEX-FAOC201415,supply_side
LEX-FAOC201437,demand_side
LEX-FAOC201441,supply_side
LEX-FAOC201444,supply_side
LEX-FAOC201447,demand_side
LEX-FAOC201451,demand_side
LEX-FAOC201457,demand_side
LEX-FAOC201471,unclear
LEX-FAOC201508,demand_side
LEX-FAOC201510,demand_side
LEX-FAOC201564,supply_side
LEX-FAOC201578,supply_side
LEX-FAOC201623,supply_side
LEX-FAOC201640,supply_side
LEX-FAOC201650,supply_side
LEX-FAOC201661,demand_side
LEX-FAOC201662,supply_side
LEX-FAOC201682,supply_side
LEX-FAOC201739,demand_side
LEX-FAOC201760,demand_side
LEX-FAOC201764,demand_side
LEX-FAOC201767,demand_side
LEX-FAOC201800,supply_side
LEX-FAOC201803,demand_side
LEX-FAOC201812,demand_side
LEX-FAOC201816,unclear
LEX-FAOC201821,supply_side
LEX-FAOC201822,demand_side
LEX-FAOC201824,supply_side
LEX-FAOC201827,supply_side
LEX-FAOC201828,supply_side
LEX-FAOC201863,supply_side
LEX-FAOC201891,supply_side
LEX-FAOC201895,supply_side
LEX-FAOC201907,supply_side
LEX-FAOC201921,supply_side
LEX-FAOC201924,demand_side
LEX-FAOC201928,supply_side
LEX-FAOC201929,supply_side
LEX-FAOC201948,supply_side
LEX-FAOC201952,supply_side
LEX-FAOC201979,supply_side
LEX-FAOC201996,supply_side
LEX-FAOC202076,supply_side
LEX-FAOC202123,demand_side
LEX-FAOC202137,demand_side
LEX-FAOC202141,supply_side
LEX-FAOC202145,supply_side
LEX-FAOC202147,supply_side
LEX-FAOC202154,unclear
LEX-FAOC202155,demand_side
LEX-FAOC202162,demand_side
LEX-FAOC202164,demand_side
LEX-FAOC202166,supply_side
LEX-FAOC202182,demand_side
LEX-FAOC202189,demand_side
LEX-FAOC202190,supply_side
LEX-FAOC202200,supply_side
LEX-FAOC202201,supply_side
LEX-FAOC202204,demand_side
LEX-FAOC202207,demand_side
LEX-FAOC202234,supply_side
LEX-FAOC202235,unclear
LEX-FAOC202245,supply_side
LEX-FAOC202246,demand_side
LEX-FAOC202267,supply_side
LEX-FAOC202270,supply_side
LEX-FAOC202271,demand_side
LEX-FAOC202273,demand_side
LEX-FAOC202280,supply_side
LEX-FAOC202281,supply_side
LEX-FAOC202282,supply_side
LEX-FAOC202291,unclear
LEX-FAOC202296,supply_side
LEX-FAOC202297,demand_side
LEX-FAOC202299,supply_side
LEX-FAOC202300,supply_side
LEX-FAOC202301,supply_side
LEX-FAOC202302,demand_side
LEX-FAOC202303,unclear
LEX-FAOC202304,demand_side
LEX-FAOC202305,demand_side
LEX-FAOC202306,demand_side
LEX-FAOC202308,demand_side
LEX-FAOC202309,demand_side
LEX-FAOC202313,supply_side
LEX-FAOC202314,supply_side
LEX-FAOC202316,supply_side
LEX-FAOC202323,supply_side
LEX-FAOC202325,unclear
LEX-FAOC202326,supply_side
LEX-FAOC202329,demand_side
LEX-FAOC202351,supply_side
LEX-FAOC202352,supply_side
LEX-FAOC202353,supply_side
LEX-FAOC202354,supply_side
LEX-FAOC202355,supply_side
LEX-FAOC202356,demand_side
LEX-FAOC202357,supply_side
LEX-FAOC202375,supply_side
LEX-FAOC202376,supply_side
LEX-FAOC202383,unclear
LEX-FAOC202384,supply_side
LEX-FAOC202385,unclear
LEX-FAOC202386,demand_side
LEX-FAOC202387,demand_side
LEX-FAOC202388,supply_side
LEX-FAOC202389,supply_side
LEX-FAOC202390,supply_side
LEX-FAOC202415,demand_side
LEX-FAOC202416,supply_side
LEX-FAOC202417,supply_side
LEX-FAOC202418,unclear
LEX-FAOC202419,unclear
LEX-FAOC202424,supply_side
LEX-FAOC202431,demand_side
LEX-FAOC202459,unclear
LEX-FAOC202461,demand_side
LEX-FAOC202482,supply_side
LEX-FAOC202588,demand_side
LEX-FAOC202589,supply_side
LEX-FAOC202649,supply_side
LEX-FAOC202683,supply_side
LEX-FAOC202829,unclear
LEX-FAOC202926,supply_side
LEX-FAOC203004,supply_side
LEX-FAOC203036,supply_side
LEX-FAOC203088,demand_side
LEX-FAOC203089,demand_side
LEX-FAOC203092,supply_side
LEX-FAOC203114,supply_side
LEX-FAOC203142,supply_side
LEX-FAOC203148,demand_side
LEX-FAOC203185,supply_side
LEX-FAOC203187,demand_side
LEX-FAOC203188,demand_side
LEX-FAOC203222,demand_side
LEX-FAOC203240,supply_side
LEX-FAOC203256,supply_side
LEX-FAOC203446,demand_side
LEX-FAOC203526,demand_side
LEX-FAOC203527,demand_side
LEX-FAOC203529,demand_side
LEX-FAOC203532,demand_side
LEX-FAOC203550,demand_side
LEX-FAOC203558,demand_side
LEX-FAOC203561,demand_side
LEX-FAOC203564,demand_side
LEX-FAOC203573,demand_side
LEX-FAOC203579,supply_side
LEX-FAOC203580,supply_side
LEX-FAOC203583,demand_side
LEX-FAOC203589,unclear
LEX-FAOC203602,demand_side
LEX-FAOC203605,supply_side
LEX-FAOC203607,demand_side
LEX-FAOC203608,demand_side
LEX-FAOC203610,demand_side
LEX-FAOC203611,demand_side
LEX-FAOC203612,demand_side
LEX-FAOC203613,demand_side
LEX-FAOC203614,demand_side
LEX-FAOC203615,unclear
LEX-FAOC203616,demand_side
LEX-FAOC203617,demand_side
LEX-FAOC203636,demand_side
LEX-FAOC203637,unclear
LEX-FAOC203679,demand_side
LEX-FAOC203696,demand_side
LEX-FAOC203697,supply_side
LEX-FAOC203702,demand_side
LEX-FAOC203703,supply_side
LEX-FAOC203764,demand_side
LEX-FAOC203774,supply_side
LEX-FAOC203775,supply_side
LEX-FAOC203777,unclear
LEX-FAOC203800,demand_side
LEX-FAOC203801,demand_side
LEX-FAOC203808,supply_side
LEX-FAOC203813,supply_side
LEX-FAOC203842,unclear
LEX-FAOC203876,demand_side
LEX-FAOC203901,demand_side
LEX-FAOC203905,supply_side
LEX-FAOC203918,supply_side
LEX-FAOC203919,supply_side
LEX-FAOC203936,supply_side
LEX-FAOC203975,supply_side
LEX-FAOC203976,supply_side
LEX-FAOC203977,supply_side
LEX-FAOC204005,supply_side
LEX-FAOC204027,supply_side
LEX-FAOC204059,supply_side
LEX-FAOC204062,supply_side
LEX-FAOC204082,supply_side
LEX-FAOC204084,supply_side
LEX-FAOC204138,supply_side
LEX-FAOC204140,supply_side
LEX-FAOC204146,supply_side
LEX-FAOC204157,supply_side
LEX-FAOC204158,supply_side
LEX-FAOC204159,supply_side
LEX-FAOC204161,supply_side
LEX-FAOC204171,supply_side
LEX-FAOC204180,supply_side
LEX-FAOC204187,supply_side
LEX-FAOC204191,demand_side
LEX-FAOC204229,demand_side
LEX-FAOC204239,unclear
LEX-FAOC204257,demand_side
LEX-FAOC204302,demand_side
LEX-FAOC204303,demand_side
LEX-FAOC204320,supply_side
LEX-FAOC204322,supply_side
LEX-FAOC204352,demand_side
LEX-FAOC204362,supply_side
LEX-FAOC204384,unclear
LEX-FAOC204399,unclear
LEX-FAOC204412,demand_side
LEX-FAOC204418,unclear
LEX-FAOC204431,demand_side
LEX-FAOC204474,demand_side
LEX-FAOC204477,supply_side
LEX-FAOC204493,demand_side
LEX-FAOC204512,demand_side
LEX-FAOC204566,supply_side
LEX-FAOC204569,demand_side
LEX-FAOC204582,supply_side
LEX-FAOC204584,supply_side
LEX-FAOC204632,supply_side
LEX-FAOC204633,supply_side
LEX-FAOC204634,supply_side
LEX-FAOC204636,supply_side
LEX-FAOC204639,supply_side
LEX-FAOC204644,demand_side
LEX-FAOC204652,demand_side
LEX-FAOC204658,demand_side
LEX-FAOC204663,supply_side
LEX-FAOC204671,demand_side
LEX-FAOC204680,demand_side
LEX-FAOC204694,supply_side
LEX-FAOC204699,unclear
LEX-FAOC204700,unclear
LEX-FAOC204701,unclear
LEX-FAOC204702,unclear
LEX-FAOC204703,unclear
LEX-FAOC204704,unclear
LEX-FAOC204705,unclear
LEX-FAOC204706,unclear
LEX-FAOC204707,unclear
LEX-FAOC204708,unclear
LEX-FAOC204709,unclear
LEX-FAOC204710,unclear
LEX-FAOC204711,unclear
LEX-FAOC204712,unclear
LEX-FAOC204728,unclear
LEX-FAOC204739,unclear
LEX-FAOC204740,unclear
LEX-FAOC204741,demand_side
LEX-FAOC204742,unclear
LEX-FAOC204744,unclear
LEX-FAOC204745,unclear
LEX-FAOC204746,unclear
LEX-FAOC204748,supply_side
LEX-FAOC204749,supply_side
LEX-FAOC204751,unclear
LEX-FAOC204752,unclear
LEX-FAOC204753,demand_side
LEX-FAOC204754,unclear
LEX-FAOC204755,unclear
LEX-FAOC204756,unclear
LEX-FAOC204757,unclear
LEX-FAOC204758,unclear
LEX-FAOC204766,supply_side
LEX-FAOC204856,supply_side
LEX-FAOC204861,demand_side
LEX-FAOC204863,unclear
LEX-FAOC204864,unclear
LEX-FAOC204866,unclear
LEX-FAOC204867,unclear
LEX-FAOC204868,unclear
LEX-FAOC204869,unclear
LEX-FAOC204872,unclear
LEX-FAOC204873,unclear
LEX-FAOC204874,unclear
LEX-FAOC204875,unclear
LEX-FAOC204876,unclear
LEX-FAOC204877,unclear
LEX-FAOC204879,unclear
LEX-FAOC204880,demand_side
LEX-FAOC204881,supply_side
LEX-FAOC204882,unclear
LEX-FAOC204883,demand_side
LEX-FAOC204891,demand_side
LEX-FAOC204899,supply_side
LEX-FAOC204976,supply_side
LEX-FAOC204979,supply_side
LEX-FAOC204980,demand_side
LEX-FAOC204982,demand_side
LEX-FAOC205006,demand_side
LEX-FAOC205016,demand_side
LEX-FAOC205022,supply_side
LEX-FAOC205033,demand_side
LEX-FAOC205035,demand_side
LEX-FAOC205056,demand_side
LEX-FAOC205114,demand_side
LEX-FAOC205140,demand_side
LEX-FAOC205165,supply_side
LEX-FAOC205194,supply_side
LEX-FAOC205285,demand_side
LEX-FAOC205291,demand_side
LEX-FAOC205297,demand_side
LEX-FAOC205325,demand_side
LEX-FAOC205326,demand_side
LEX-FAOC205339,supply_side
LEX-FAOC205351,supply_side
LEX-FAOC205374,demand_side
LEX-FAOC205385,demand_side
LEX-FAOC205387,demand_side
LEX-FAOC205439,supply_side
LEX-FAOC205464,demand_side
LEX-FAOC205505,supply_side
LEX-FAOC205520,demand_side
LEX-FAOC205538,demand_side
LEX-FAOC205553,demand_side
LEX-FAOC205589,demand_side
LEX-FAOC205600,unclear
LEX-FAOC205617,supply_side
LEX-FAOC205640,demand_side
LEX-FAOC205642,supply_side
LEX-FAOC205708,demand_side
LEX-FAOC205710,supply_side
LEX-FAOC205720,supply_side
LEX-FAOC205762,supply_side
LEX-FAOC205788,supply_side
LEX-FAOC205809,unclear
LEX-FAOC205819,supply_side
LEX-FAOC205821,supply_side
LEX-FAOC205864,demand_side
LEX-FAOC206237,demand_side
LEX-FAOC206244,demand_side
LEX-FAOC206260,demand_side
LEX-FAOC206263,supply_side
LEX-FAOC206273,demand_side
LEX-FAOC206275,demand_side
LEX-FAOC206277,demand_side
LEX-FAOC206304,supply_side
LEX-FAOC206306,unclear
LEX-FAOC206320,demand_side
LEX-FAOC206340,supply_side
LEX-FAOC206360,demand_side
LEX-FAOC206371,supply_side
LEX-FAOC206374,supply_side
LEX-FAOC206413,demand_side
LEX-FAOC206416,supply_side
LEX-FAOC206417,supply_side
LEX-FAOC206508,unclear
LEX-FAOC206514,demand_side
LEX-FAOC206540,demand_side
LEX-FAOC206553,supply_side
LEX-FAOC206562,demand_side
LEX-FAOC206583,demand_side
LEX-FAOC206599,demand_side
LEX-FAOC206600,supply_side
LEX-FAOC206602,demand_side
LEX-FAOC206606,demand_side
LEX-FAOC206613,supply_side
LEX-FAOC206620,supply_side
LEX-FAOC206621,supply_side
LEX-FAOC206622,supply_side
LEX-FAOC206623,demand_side
LEX-FAOC206628,demand_side
LEX-FAOC206629,supply_side
LEX-FAOC206631,supply_side
LEX-FAOC206643,supply_side
LEX-FAOC206646,demand_side
LEX-FAOC206835,demand_side
LEX-FAOC206846,demand_side
LEX-FAOC206850,demand_side
LEX-FAOC206853,supply_side
LEX-FAOC206910,supply_side
LEX-FAOC206944,supply_side
LEX-FAOC206946,supply_side
LEX-FAOC206957,demand_side
LEX-FAOC206966,demand_side
LEX-FAOC206967,demand_side
LEX-FAOC206976,supply_side
LEX-FAOC206977,supply_side
LEX-FAOC206978,supply_side
LEX-FAOC207008,supply_side
LEX-FAOC207011,supply_side
LEX-FAOC207013,demand_side
LEX-FAOC207018,supply_side
LEX-FAOC207029,demand_side
LEX-FAOC207031,supply_side
LEX-FAOC207090,supply_side
LEX-FAOC207170,demand_side
LEX-FAOC207222,supply_side
LEX-FAOC207223,supply_side
LEX-FAOC207276,supply_side
LEX-FAOC207290,supply_side
LEX-FAOC207292,supply_side
LEX-FAOC207345,supply_side
LEX-FAOC207350,supply_side
LEX-FAOC207354,supply_side
LEX-FAOC207373,demand_side
LEX-FAOC207376,supply_side
LEX-FAOC207377,supply_side
LEX-FAOC207457,unclear
LEX-FAOC207482,demand_side
LEX-FAOC207511,supply_side
LEX-FAOC207534,supply_side
LEX-FAOC207571,unclear
LEX-FAOC207572,supply_side
LEX-FAOC207576,supply_side
LEX-FAOC207606,supply_side
LEX-FAOC207668,unclear
LEX-FAOC207692,demand_side
LEX-FAOC207715,supply_side
LEX-FAOC207738,demand_side
LEX-FAOC207781,demand_side
LEX-FAOC207793,supply_side
LEX-FAOC207863,supply_side
LEX-FAOC207867,supply_side
LEX-FAOC207868,demand_side
LEX-FAOC207874,demand_side
LEX-FAOC207875,supply_side
LEX-FAOC207891,supply_side
LEX-FAOC207905,demand_side
LEX-FAOC207936,supply_side
LEX-FAOC207990,unclear
LEX-FAOC208014,demand_side
LEX-FAOC208075,demand_side
LEX-FAOC208084,supply_side
LEX-FAOC208090,supply_side
LEX-FAOC208099,supply_side
LEX-FAOC208106,demand_side
LEX-FAOC208108,demand_side
LEX-FAOC208158,demand_side
LEX-FAOC208172,demand_side
LEX-FAOC208209,supply_side
LEX-FAOC208218,demand_side
LEX-FAOC208222,demand_side
LEX-FAOC208227,demand_side
LEX-FAOC208233,demand_side
LEX-FAOC208256,demand_side
LEX-FAOC208259,demand_side
LEX-FAOC208262,demand_side
LEX-FAOC208277,supply_side
LEX-FAOC208279,supply_side
LEX-FAOC208312,supply_side
LEX-FAOC208313,supply_side
LEX-FAOC208334,supply_side
LEX-FAOC208342,supply_side
LEX-FAOC208374,demand_side
LEX-FAOC208375,demand_side
LEX-FAOC208388,demand_side
LEX-FAOC208391,demand_side
LEX-FAOC208446,demand_side
LEX-FAOC208540,supply_side
LEX-FAOC208544,demand_side
LEX-FAOC208545,unclear
LEX-FAOC208547,supply_side
LEX-FAOC208565,supply_side
LEX-FAOC208635,demand_side
LEX-FAOC208641,unclear
LEX-FAOC208665,supply_side
LEX-FAOC208684,demand_side
LEX-FAOC208710,demand_side
LEX-FAOC208722,supply_side
LEX-FAOC208728,unclear
LEX-FAOC208730,demand_side
LEX-FAOC208733,unclear
LEX-FAOC208764,supply_side
LEX-FAOC208778,unclear
LEX-FAOC208811,demand_side
LEX-FAOC208816,supply_side
LEX-FAOC208822,supply_side
LEX-FAOC208867,unclear
LEX-FAOC208894,demand_side
LEX-FAOC208919,demand_side
LEX-FAOC208937,demand_side
LEX-FAOC208976,demand_side
LEX-FAOC209001,demand_side
LEX-FAOC209004,demand_side
LEX-FAOC209017,unclear
LEX-FAOC209058,demand_side
LEX-FAOC209061,supply_side
LEX-FAOC209067,supply_side
LEX-FAOC209069,demand_side
LEX-FAOC209074,supply_side
LEX-FAOC209076,demand_side
LEX-FAOC209079,supply_side
LEX-FAOC209104,demand_side
LEX-FAOC209120,supply_side
LEX-FAOC209124,supply_side
LEX-FAOC209126,demand_side
LEX-FAOC209174,supply_side
LEX-FAOC209187,demand_side
LEX-FAOC209205,supply_side
LEX-FAOC209209,supply_side
LEX-FAOC209210,demand_side
LEX-FAOC209211,supply_side
LEX-FAOC209259,demand_side
LEX-FAOC209265,supply_side
LEX-FAOC209273,supply_side
LEX-FAOC209346,demand_side
LEX-FAOC209434,unclear
LEX-FAOC209447,supply_side
LEX-FAOC209486,demand_side
LEX-FAOC209500,unclear
LEX-FAOC209501,demand_side
LEX-FAOC209516,demand_side
LEX-FAOC209526,demand_side
LEX-FAOC209530,demand_side
LEX-FAOC209531,supply_side
LEX-FAOC209540,supply_side
LEX-FAOC209549,demand_side
LEX-FAOC209671,unclear
LEX-FAOC209676,supply_side
LEX-FAOC209704,demand_side
LEX-FAOC209715,supply_side
LEX-FAOC209726,supply_side
LEX-FAOC209727,supply_side
LEX-FAOC209728,supply_side
LEX-FAOC209729,supply_side
LEX-FAOC209730,supply_side
LEX-FAOC209731,supply_side
LEX-FAOC209732,supply_side
LEX-FAOC209733,supply_side
LEX-FAOC209734,supply_side
LEX-FAOC209735,supply_side
LEX-FAOC209736,demand_side
LEX-FAOC209737,supply_side
LEX-FAOC209738,supply_side
LEX-FAOC209739,supply_side
LEX-FAOC209740,supply_side
LEX-FAOC209744,demand_side
LEX-FAOC209774,supply_side
LEX-FAOC209779,supply_side
LEX-FAOC209784,demand_side
LEX-FAOC209813,demand_side
LEX-FAOC209819,unclear
LEX-FAOC209861,supply_side
LEX-FAOC209878,demand_side
LEX-FAOC209887,demand_side
LEX-FAOC209891,supply_side
LEX-FAOC209898,supply_side
LEX-FAOC209899,supply_side
LEX-FAOC209917,supply_side
LEX-FAOC209922,supply_side
LEX-FAOC209923,supply_side
LEX-FAOC209930,supply_side
LEX-FAOC209934,supply_side
LEX-FAOC209943,supply_side
LEX-FAOC209944,demand_side
LEX-FAOC209949,supply_side
LEX-FAOC209960,demand_side
LEX-FAOC209961,supply_side
LEX-FAOC209962,demand_side
LEX-FAOC209985,demand_side
LEX-FAOC209986,demand_side
LEX-FAOC209991,supply_side
LEX-FAOC209994,supply_side
LEX-FAOC209996,supply_side
LEX-FAOC210004,supply_side
LEX-FAOC210015,supply_side
LEX-FAOC210018,supply_side
LEX-FAOC210045,supply_side
LEX-FAOC210049,supply_side
LEX-FAOC210050,demand_side
LEX-FAOC210079,demand_side
LEX-FAOC210083,demand_side
LEX-FAOC210138,supply_side
LEX-FAOC210148,demand_side
LEX-FAOC210149,demand_side
LEX-FAOC210153,demand_side
LEX-FAOC210169,demand_side
LEX-FAOC210170,demand_side
LEX-FAOC210187,unclear
LEX-FAOC210209,supply_side
LEX-FAOC210230,demand_side
LEX-FAOC210264,supply_side
LEX-FAOC210308,supply_side
LEX-FAOC210311,demand_side
LEX-FAOC210323,demand_side
LEX-FAOC210342,demand_side
LEX-FAOC210347,demand_side
LEX-FAOC210349,supply_side
LEX-FAOC210400,demand_side
LEX-FAOC210474,demand_side
LEX-FAOC210476,demand_side
LEX-FAOC210496,demand_side
LEX-FAOC210499,supply_side
LEX-FAOC210500,supply_side
LEX-FAOC210501,supply_side
LEX-FAOC210502,supply_side
LEX-FAOC210503,supply_side
LEX-FAOC210505,supply_side
LEX-FAOC210506,supply_side
LEX-FAOC210516,supply_side
LEX-FAOC210528,unclear
LEX-FAOC210546,supply_side
LEX-FAOC210547,supply_side
LEX-FAOC210548,demand_side
LEX-FAOC210549,unclear
LEX-FAOC210550,supply_side
LEX-FAOC210551,supply_side
LEX-FAOC210553,unclear
LEX-FAOC210554,demand_side
LEX-FAOC210555,supply_side
LEX-FAOC210572,demand_side
LEX-FAOC210598,supply_side
LEX-FAOC210600,supply_side
LEX-FAOC210603,supply_side
LEX-FAOC210604,unclear
LEX-FAOC210607,demand_side
LEX-FAOC210608,supply_side
LEX-FAOC210611,unclear
LEX-FAOC210613,unclear
LEX-FAOC210663,supply_side
LEX-FAOC210667,demand_side
LEX-FAOC210672,demand_side
LEX-FAOC210674,demand_side
LEX-FAOC210677,supply_side
LEX-FAOC210692,supply_side
LEX-FAOC210694,supply_side
LEX-FAOC210738,supply_side
LEX-FAOC210773,supply_side
LEX-FAOC210798,demand_side
LEX-FAOC210805,demand_side
LEX-FAOC210838,supply_side
LEX-FAOC210841,unclear
LEX-FAOC210884,demand_side
LEX-FAOC210900,supply_side
LEX-FAOC210904,demand_side
LEX-FAOC210910,demand_side
LEX-FAOC210916,supply_side
LEX-FAOC210918,supply_side
LEX-FAOC210922,supply_side
LEX-FAOC210923,supply_side
LEX-FAOC210924,supply_side
LEX-FAOC210955,supply_side
LEX-FAOC210972,supply_side
LEX-FAOC210994,supply_side
LEX-FAOC211002,supply_side
LEX-FAOC211024,unclear
LEX-FAOC211025,unclear
LEX-FAOC211043,demand_side
LEX-FAOC211050,supply_side
LEX-FAOC211057,demand_side
LEX-FAOC211091,demand_side
LEX-FAOC211093,supply_side
LEX-FAOC211099,demand_side
LEX-FAOC211103,supply_side
LEX-FAOC211118,supply_side
LEX-FAOC211147,supply_side
LEX-FAOC211154,supply_side
LEX-FAOC211157,supply_side
LEX-FAOC211164,supply_side
LEX-FAOC211191,supply_side
LEX-FAOC211216,supply_side
LEX-FAOC211227,supply_side
LEX-FAOC211236,supply_side
LEX-FAOC211248,supply_side
LEX-FAOC211251,supply_side
LEX-FAOC211254,demand_side
LEX-FAOC211256,supply_side
LEX-FAOC211258,demand_side
LEX-FAOC211280,supply_side
LEX-FAOC211311,supply_side
LEX-FAOC211321,supply_side
LEX-FAOC211368,demand_side
LEX-FAOC211419,demand_side
LEX-FAOC211431,unclear
LEX-FAOC211460,supply_side
LEX-FAOC211480,supply_side
LEX-FAOC211517,unclear
LEX-FAOC211572,unclear
LEX-FAOC211587,demand_side
LEX-FAOC211588,demand_side
LEX-FAOC211634,demand_side
LEX-FAOC211635,demand_side
LEX-FAOC211703,demand_side
LEX-FAOC211807,demand_side
LEX-FAOC211833,demand_side
LEX-FAOC211898,demand_side
LEX-FAOC211928,demand_side
LEX-FAOC211931,demand_side
LEX-FAOC211932,demand_side
LEX-FAOC211934,demand_side
LEX-FAOC211948,supply_side
LEX-FAOC211988,unclear
LEX-FAOC211992,demand_side
LEX-FAOC212006,demand_side
LEX-FAOC212010,supply_side
LEX-FAOC212012,demand_side
LEX-FAOC212015,demand_side
LEX-FAOC212019,unclear
LEX-FAOC212020,demand_side
LEX-FAOC212021,unclear
LEX-FAOC212024,unclear
LEX-FAOC212049,demand_side
LEX-FAOC212051,demand_side
LEX-FAOC212194,supply_side
LEX-FAOC212203,demand_side
LEX-FAOC212204,demand_side
LEX-FAOC212217,supply_side
LEX-FAOC212229,demand_side
LEX-FAOC212233,demand_side
LEX-FAOC212236,demand_side
LEX-FAOC212242,demand_side
LEX-FAOC212286,demand_side
LEX-FAOC212287,unclear
LEX-FAOC212288,demand_side
LEX-FAOC212290,demand_side
LEX-FAOC212324,unclear
LEX-FAOC212327,demand_side
LEX-FAOC212328,supply_side
LEX-FAOC212347,unclear
LEX-FAOC212446,demand_side
LEX-FAOC212447,demand_side
LEX-FAOC212462,demand_side
LEX-FAOC212477,supply_side
LEX-FAOC212487,supply_side
LEX-FAOC212510,supply_side
LEX-FAOC212643,demand_side
LEX-FAOC212667,unclear
LEX-FAOC212670,supply_side
LEX-FAOC212720,supply_side
LEX-FAOC212755,supply_side
LEX-FAOC212756,supply_side
LEX-FAOC212850,unclear
LEX-FAOC212860,demand_side
LEX-FAOC212865,demand_side
LEX-FAOC212877,unclear
LEX-FAOC212883,supply_side
LEX-FAOC212928,demand_side
LEX-FAOC212954,demand_side
LEX-FAOC212994,supply_side
LEX-FAOC213034,supply_side
LEX-FAOC213077,demand_side
LEX-FAOC213078,demand_side
LEX-FAOC213079,demand_side
LEX-FAOC213088,supply_side
LEX-FAOC213089,supply_side
LEX-FAOC213136,supply_side
LEX-FAOC213198,demand_side
LEX-FAOC213218,demand_side
LEX-FAOC213220,demand_side
LEX-FAOC213223,supply_side
LEX-FAOC213227,demand_side
LEX-FAOC213228,demand_side
LEX-FAOC213231,demand_side
LEX-FAOC213252,unclear
LEX-FAOC213337,supply_side
LEX-FAOC213441,demand_side
LEX-FAOC213470,supply_side
LEX-FAOC213476,supply_side
LEX-FAOC213611,demand_side
LEX-FAOC213612,demand_side
LEX-FAOC213636,demand_side
LEX-FAOC213678,demand_side
LEX-FAOC213698,supply_side
LEX-FAOC213699,supply_side
LEX-FAOC213739,supply_side
LEX-FAOC213757,supply_side
LEX-FAOC213825,demand_side
LEX-FAOC213912,demand_side
LEX-FAOC213973,demand_side
LEX-FAOC213983,demand_side
LEX-FAOC214002,unclear
LEX-FAOC214007,supply_side
LEX-FAOC214035,demand_side
LEX-FAOC214076,demand_side
LEX-FAOC214077,demand_side
LEX-FAOC214078,demand_side
LEX-FAOC214082,supply_side
LEX-FAOC214107,demand_side
LEX-FAOC214110,supply_side
LEX-FAOC214183,unclear
LEX-FAOC214192,supply_side
LEX-FAOC214292,supply_side
LEX-FAOC214312,demand_side
LEX-FAOC214345,supply_side
LEX-FAOC214364,supply_side
LEX-FAOC214408,supply_side
LEX-FAOC214416,supply_side
LEX-FAOC214417,supply_side
LEX-FAOC214418,supply_side
LEX-FAOC214419,supply_side
LEX-FAOC214513,supply_side
LEX-FAOC214522,demand_side
LEX-FAOC214548,supply_side
LEX-FAOC214578,supply_side
LEX-FAOC214619,supply_side
LEX-FAOC214639,demand_side
LEX-FAOC214641,demand_side
LEX-FAOC214651,demand_side
LEX-FAOC214652,supply_side
LEX-FAOC214653,supply_side
LEX-FAOC214654,supply_side
LEX-FAOC214655,supply_side
LEX-FAOC214664,demand_side
LEX-FAOC214670,demand_side
LEX-FAOC214671,demand_side
LEX-FAOC214672,demand_side
LEX-FAOC214676,demand_side
LEX-FAOC214714,demand_side
LEX-FAOC214725,demand_side
LEX-FAOC214758,supply_side
LEX-FAOC214834,supply_side
LEX-FAOC214840,demand_side
LEX-FAOC214844,demand_side
LEX-FAOC214863,demand_side
LEX-FAOC214893,demand_side
LEX-FAOC214912,supply_side
LEX-FAOC214945,supply_side
LEX-FAOC214960,unclear
LEX-FAOC214963,supply_side
LEX-FAOC214966,supply_side
LEX-FAOC214967,supply_side
LEX-FAOC214968,demand_side
LEX-FAOC214993,supply_side
LEX-FAOC214996,supply_side
LEX-FAOC214997,supply_side
LEX-FAOC215007,supply_side
LEX-FAOC215086,supply_side
LEX-FAOC215094,supply_side
LEX-FAOC215111,demand_side
LEX-FAOC215123,unclear
LEX-FAOC215127,demand_side
LEX-FAOC215139,supply_side
LEX-FAOC215250,demand_side
LEX-FAOC215251,unclear
LEX-FAOC215254,supply_side
LEX-FAOC215270,unclear
LEX-FAOC215304,supply_side
LEX-FAOC215321,supply_side
LEX-FAOC215322,supply_side
LEX-FAOC215365,demand_side
LEX-FAOC215367,demand_side
LEX-FAOC215369,demand_side
LEX-FAOC215386,demand_side
LEX-FAOC215391,demand_side
LEX-FAOC215445,demand_side
LEX-FAOC215479,supply_side
LEX-FAOC215483,demand_side
LEX-FAOC215544,demand_side
LEX-FAOC215563,unclear
LEX-FAOC215566,demand_side
LEX-FAOC215570,supply_side
LEX-FAOC215572,demand_side
LEX-FAOC215627,demand_side
LEX-FAOC215666,demand_side
LEX-FAOC215670,demand_side
LEX-FAOC215687,supply_side
LEX-FAOC215703,demand_side
LEX-FAOC215710,demand_side
LEX-FAOC215773,demand_side
LEX-FAOC215781,demand_side
LEX-FAOC215788,unclear
LEX-FAOC215789,supply_side
LEX-FAOC215790,unclear
LEX-FAOC215821,demand_side
LEX-FAOC215825,demand_side
LEX-FAOC215845,supply_side
LEX-FAOC215846,supply_side
LEX-FAOC215849,unclear
LEX-FAOC215850,supply_side
LEX-FAOC215880,demand_side
LEX-FAOC215903,supply_side
LEX-FAOC215904,supply_side
LEX-FAOC215905,supply_side
LEX-FAOC215906,supply_side
LEX-FAOC215907,supply_side
